curve_id,category,source,size_bin,algorithm,compression_target,original_vertices,simplified_vertices,achieved_compression,max_perp_error,hausdorff,runtime_ms
HIGH MOUNTAIN,Mechanical,County_Trails.geojson,small,DP,0.9,95,10,0.8947368421052632,0.0001619048110370443,0.002185051228630207,11.20539999101311
HIGH MOUNTAIN,Mechanical,County_Trails.geojson,small,VW,0.9,95,10,0.8947368421052632,0.0001669604206928886,0.002265540129374757,0.44899998465552926
CAMP FRENCH ROAD,Mechanical,County_Trails.geojson,small,DP,0.3,163,115,0.29447852760736193,6.1395504967087875e-06,0.00032241406972780803,28.76539999851957
CAMP FRENCH ROAD,Mechanical,County_Trails.geojson,small,VW,0.3,163,115,0.29447852760736193,2.545386721388997e-05,0.00027878864235667173,0.5336999893188477
CAMP FRENCH ROAD,Mechanical,County_Trails.geojson,small,DP,0.5,163,82,0.49693251533742333,1.3181445866524653e-05,0.0005176197137868887,27.029899996705353
CAMP FRENCH ROAD,Mechanical,County_Trails.geojson,small,VW,0.5,163,82,0.49693251533742333,2.545386721388997e-05,0.00032241406972780803,0.8097999962046742
CAMP FRENCH ROAD,Mechanical,County_Trails.geojson,small,DP,0.7,163,49,0.6993865030674846,3.383872658848971e-05,0.0007428009571244266,21.02079999167472
CAMP FRENCH ROAD,Mechanical,County_Trails.geojson,small,VW,0.7,163,49,0.6993865030674846,5.9685750554712486e-05,0.0005176197137868887,0.6481999880634248
CAMP FRENCH ROAD,Mechanical,County_Trails.geojson,small,DP,0.9,163,17,0.8957055214723927,0.0002184623761812762,0.0015443411809942399,16.668500029481947
CAMP FRENCH ROAD,Mechanical,County_Trails.geojson,small,VW,0.9,163,17,0.8957055214723927,0.0006744632443033534,0.0014553649690687855,1.1125000310130417
SANDSTONE,Mechanical,County_Trails.geojson,small,DP,0.3,205,144,0.29756097560975614,1.1406179141511474e-05,0.0006930987228904722,36.99840104673058
SANDSTONE,Mechanical,County_Trails.geojson,small,VW,0.3,205,144,0.29756097560975614,1.9729022760476518e-05,0.00039936392236420104,0.8275999571196735
SANDSTONE,Mechanical,County_Trails.geojson,small,DP,0.5,205,102,0.5024390243902439,2.2369551705792656e-05,0.0006930987228904722,42.26469999412075
SANDSTONE,Mechanical,County_Trails.geojson,small,VW,0.5,205,103,0.4975609756097561,3.891327462837703e-05,0.0007448055372466125,0.5808999994769692
SANDSTONE,Mechanical,County_Trails.geojson,small,DP,0.7,205,62,0.697560975609756,5.730907533310406e-05,0.0012054202900820665,34.11160100949928
