curve_id,category,source,size_bin,algorithm,compression_target,original_vertices,simplified_vertices,achieved_compression,max_perp_error,hausdorff,runtime_ms
UNNAMED_355,Mechanical,Proposed_Trails.geojson,small,VW,0.3,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_355,Mechanical,Proposed_Trails.geojson,small,DP,0.5,2,2,0.0,0.0,0.0,0.000600004568696022
UNNAMED_355,Mechanical,Proposed_Trails.geojson,small,VW,0.5,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_355,Mechanical,Proposed_Trails.geojson,small,DP,0.7,2,2,0.0,0.0,0.0,0.000500003807246685
UNNAMED_355,Mechanical,Proposed_Trails.geojson,small,VW,0.7,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_355,Mechanical,Proposed_Trails.geojson,small,DP,0.9,2,2,0.0,0.0,0.0,0.000500003807246685
UNNAMED_355,Mechanical,Proposed_Trails.geojson,small,VW,0.9,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_113,Mechanical,Proposed_Trails.geojson,small,DP,0.3,3,3,0.0,0.0,0.0,0.00100000761449337
UNNAMED_113,Mechanical,Proposed_Trails.geojson,small,VW,0.3,3,3,0.0,0.0,0.0,0.000900006853044033
UNNAMED_113,Mechanical,Proposed_Trails.geojson,small,DP,0.5,3,2,0.33333333333333337,6.756288773365483e-05,0.0005989593858624903,0.07720000576227903
UNNAMED_113,Mechanical,Proposed_Trails.geojson,small,VW,0.5,3,2,0.33333333333333337,6.756288773365483e-05,0.0005989593858624903,0.0274000340141356
UNNAMED_113,Mechanical,Proposed_Trails.geojson,small,DP,0.7,3,2,0.33333333333333337,6.756288773365483e-05,0.0005989593858624903,0.06880000000819564
UNNAMED_113,Mechanical,Proposed_Trails.geojson,small,VW,0.7,3,2,0.33333333333333337,6.756288773365483e-05,0.0005989593858624903,0.01610000617802143
UNNAMED_113,Mechanical,Proposed_Trails.geojson,small,DP,0.9,3,2,0.33333333333333337,6.756288773365483e-05,0.0005989593858624903,0.06440002471208572
